v025,state,id,variable,mean,lci,uci
1,karnataka,S15,nfhs3s_urban,87.42138364779873,80.92544042872282,93.91732686687465
1,karnataka,S17,nfhs3s_urban,33.9622641509434,25.12434008106782,42.80018822081897
1,karnataka,S87,nfhs3s_urban,38.961038961038966,28.951497783334844,48.97058013874308
1,karnataka,S89,nfhs3s_urban,12.337662337662339,7.388875221234644,17.286449454090036
1,karnataka,S129,nfhs3s_urban,69.18238993710692,60.89321104302879,77.47156883118504
1,karnataka,S131,nfhs3s_urban,40.880503144654085,32.722162448773084,49.03884384053509
1,karnataka,S81,nfhs3s_urban,33.33333333333333,21.54710142098079,45.11956524568587
1,karnataka,S82,nfhs3s_urban,22.5,15.265588986914935,29.734411013085065
1,karnataka,S83,nfhs3s_urban,14.166666666666666,4.518339717180188,23.814993616153146
1,karnataka,S84,nfhs3s_urban,31.666666666666664,21.98289921492177,41.35043411841156
1,karnataka,S85,nfhs3s_urban,1.6666666666666667,-1.6041107907236767,4.937444124057009
1,karnataka,S92,nfhs3s_urban,66.95652173913044,57.75666906059642,76.15637441766445
1,karnataka,S07,nfhs3s_urban,92.06989247311829,87.12773336615575,97.01205158008082
1,karnataka,S08,nfhs3s_urban,95.43010752688173,91.2457072746578,99.61450777910564
1,karnataka,S09,nfhs3s_urban,48.924731182795696,38.1786497127766,59.67081265281481
1,karnataka,S10,nfhs3s_urban,51.93798449612403,37.23553822791481,66.64043076433326
1,karnataka,S12,nfhs3s_urban,2.6666666666666665,0.49967505377566007,4.833658279557673
1,kerala,S86,nfhs3s_urban,27.23160422435439,24.270899428593495,30.19230902011528
1,kerala,S88,nfhs3s_urban,19.009625469839673,16.39936394971891,21.619886989960435
1,kerala,S14,nfhs3s_urban,64.6529049490449,59.23109379151196,70.07471610657784
1,kerala,S16,nfhs3s_urban,35.73592457880081,29.718201614800442,41.75364754280119
1,kerala,S20,nfhs3s_urban,20.67193785988544,17.336597294445706,24.007278425325175
1,kerala,S20_rev,nfhs3s_urban,79.32806214011457,75.99272157467483,82.6634027055543
1,kerala,S128,nfhs3s_urban,10.670266560970761,8.69829783566806,12.642235286273461
1,kerala,S130,nfhs3s_urban,0.4010074529072054,0.12951685024357507,0.6724980555708358
1,kerala,S15,nfhs3s_urban,83.36915249040845,80.23932602428587,86.49897895653105
1,kerala,S17,nfhs3s_urban,43.484640786452225,38.19367390138526,48.77560767151918
1,kerala,S87,nfhs3s_urban,30.543878866501895,28.1271075878681,32.96065014513569
1,kerala,S89,nfhs3s_urban,14.95912006681714,12.539948452428046,17.378291681206235
1,kerala,S129,nfhs3s_urban,57.30216473976854,54.10384316703728,60.50048631249981
1,kerala,S131,nfhs3s_urban,25.752123737563803,22.196615307990925,29.30763216713668
1,kerala,S81,nfhs3s_urban,50.074842045899025,45.51174553647143,54.63793855532661
1,kerala,S82,nfhs3s_urban,13.189493954769674,10.413597148525659,15.96539076101369
1,kerala,S83,nfhs3s_urban,27.342027941037987,23.732636956858492,30.95141892521748
1,kerala,S84,nfhs3s_urban,34.70725678121529,30.896713132563868,38.51780042986671
1,kerala,S85,nfhs3s_urban,1.7540145985267097,0.8815320286735481,2.6264971683798715
1,kerala,S92,nfhs3s_urban,71.37166425083782,66.99399873812978,75.74932976354586
1,kerala,S07,nfhs3s_urban,85.6197956606487,80.50134501857369,90.73824630272374
1,kerala,S08,nfhs3s_urban,98.70105616135871,97.61657361457854,99.78553870813886
1,kerala,S09,nfhs3s_urban,57.285896694426384,51.664734105775935,62.90705928307684
1,kerala,S10,nfhs3s_urban,57.48332219317971,50.55922679720092,64.4074175891585
1,kerala,S12,nfhs3s_urban,3.5265108338821105,2.3583274828439595,4.6946941849202615
1,madhya pradesh,S86,nfhs3s_urban,17.334423548650857,14.197922909194457,20.470924188107258
1,madhya pradesh,S88,nfhs3s_urban,35.977105478331964,31.075328758943684,40.87888219772025
1,madhya pradesh,S14,nfhs3s_urban,76.61042944785275,71.10759467636493,82.11326421934059
1,madhya pradesh,S16,nfhs3s_urban,52.2239263803681,44.93882075653983,59.50903200419637
1,madhya pradesh,S20,nfhs3s_urban,31.69811320754717,27.153849473678388,36.24237694141595
1,madhya pradesh,S20_rev,nfhs3s_urban,68.30188679245282,63.757623058584045,72.84615052632161
1,madhya pradesh,S128,nfhs3s_urban,1.6104294478527608,0.6232051394646217,2.5976537562409
1,madhya pradesh,S130,nfhs3s_urban,0.4601226993865031,0.15582817926538256,0.7644172195076235
1,madhya pradesh,S15,nfhs3s_urban,88.04347826086956,84.44447380666521,91.64248271507391
1,madhya pradesh,S17,nfhs3s_urban,50.18115942028986,43.27237835225557,57.089940488324146
1,madhya pradesh,S87,nfhs3s_urban,19.813084112149536,15.672421898947547,23.95374632535152
1,madhya pradesh,S89,nfhs3s_urban,25.607476635514022,20.201440904512346,31.013512366515695
1,madhya pradesh,S129,nfhs3s_urban,36.54545454545455,29.666855327843887,43.42405376306521
1,madhya pradesh,S131,nfhs3s_urban,41.84782608695652,36.199992168873294,47.49566000503975
1,madhya pradesh,S81,nfhs3s_urban,34.72906403940887,27.759920111984492,41.698207966833245
1,madhya pradesh,S82,nfhs3s_urban,9.113300492610838,6.478704980090627,11.747896005131048
1,madhya pradesh,S83,nfhs3s_urban,16.25615763546798,10.692103389901387,21.820211881034574
1,madhya pradesh,S84,nfhs3s_urban,21.182266009852217,16.024841744615408,26.339690275089023
1,madhya pradesh,S85,nfhs3s_urban,1.9704433497536946,0.5268510559768452,3.414035643530544
1,madhya pradesh,S92,nfhs3s_urban,65.99423631123919,61.482918285564814,70.50555433691358
1,madhya pradesh,S07,nfhs3s_urban,98.4251968503937,97.1445015290564,99.70589217173101
1,madhya pradesh,S08,nfhs3s_urban,99.99999999999999,99.99999999999999,99.99999999999999
1,madhya pradesh,S09,nfhs3s_urban,68.16184547784695,61.84698640913475,74.47670454655915
1,madhya pradesh,S10,nfhs3s_urban,74.644128113879,66.41573797137494,82.87251825638306
1,madhya pradesh,S12,nfhs3s_urban,12.162162162162163,6.16516483415691,18.159159490167415
1,maharashtra,S86,nfhs3s_urban,9.649122807017543,6.747728509846985,12.550517104188103
1,maharashtra,S88,nfhs3s_urban,19.799498746867165,16.019466961404195,23.57953053233014
1,maharashtra,S14,nfhs3s_urban,87.38095238095237,84.62473108329736,90.13717367860737
1,maharashtra,S16,nfhs3s_urban,49.285714285714285,44.26678997055319,54.30463860087538
1,maharashtra,S20,nfhs3s_urban,18.235294117647058,12.948643236579539,23.521944998714577
1,maharashtra,S20_rev,nfhs3s_urban,81.76470588235294,76.47805500128541,87.05135676342046
1,maharashtra,S128,nfhs3s_urban,9.047619047619047,6.881821061288575,11.21341703394952
1,maharashtra,S130,nfhs3s_urban,17.261904761904763,12.934018280533632,21.58979124327589
1,maharashtra,S15,nfhs3s_urban,90.49180327868852,86.4157964893372,94.56781006803985
1,maharashtra,S17,nfhs3s_urban,50.1639344262295,40.56879188813421,59.7590769643248
1,maharashtra,S87,nfhs3s_urban,8.8135593220339,4.342795337920386,13.284323306147414
1,maharashtra,S89,nfhs3s_urban,17.288135593220343,12.994010060029234,21.58226112641145
1,maharashtra,S129,nfhs3s_urban,65.57377049180327,59.69446420958023,71.45307677402631
1,maharashtra,S131,nfhs3s_urban,45.24590163934426,39.08349724153697,51.408306037151554
1,maharashtra,S81,nfhs3s_urban,32.89473684210527,25.12299339554006,40.66648028867047
1,maharashtra,S82,nfhs3s_urban,15.131578947368421,9.7229232078063,20.540234686930543
1,maharashtra,S83,nfhs3s_urban,17.763157894736846,10.039828634268048,25.48648715520564
1,maharashtra,S84,nfhs3s_urban,21.710526315789476,13.72047074348583,29.70058188809312
1,maharashtra,S85,nfhs3s_urban,8.552631578947368,2.15455278355266,14.950710374342076
1,maharashtra,S92,nfhs3s_urban,64.02439024390245,57.790566130028274,70.25821435777661
1,maharashtra,S07,nfhs3s_urban,99.89885367498314,99.70066310060673,100.09704424935957
1,maharashtra,S08,nfhs3s_urban,98.887390424814555,97.59679098864699,100.17798986098212
1,maharashtra,S09,nfhs3s_urban,72.2184760620364,64.7863924950745,79.65055962899832
1,maharashtra,S10,nfhs3s_urban,91.11424541607899,87.34177182630454,94.88671900585344
1,maharashtra,S12,nfhs3s_urban,14.595375722543352,8.597770203299028,20.592981241787676
1,manipur,S86,nfhs3s_urban,26.168699186991866,23.007421050430583,29.329977323553152
1,manipur,S88,nfhs3s_urban,25.965447154471544,22.590654359476684,29.3402399494664
1,manipur,S14,nfhs3s_urban,76.91972076788831,72.48708873969703,81.3523527960796
1,manipur,S16,nfhs3s_urban,43.88646288209607,37.976219397156086,49.79670636703606
1,manipur,S20,nfhs3s_urban,23.414634146341463,19.513262608950193,27.31600568373273
1,manipur,S20_rev,nfhs3s_urban,76.58536585365854,72.68399431626726,80.48673739104981
1,manipur,S128,nfhs3s_urban,2.2697512003491926,1.3790957593747217,3.160406641323663
1,manipur,S130,nfhs3s_urban,0.8293321693583587,0.3877209182628613,1.270943420453856
1,manipur,S15,nfhs3s_urban,85.72144288577154,82.45279971031394,88.99008606122914
1,manipur,S17,nfhs3s_urban,52.68439538384345,46.28293710443227,59.085853663254625
1,manipur,S87,nfhs3s_urban,25.265643447461628,22.128640180079685,28.40264671484357
1,manipur,S89,nfhs3s_urban,18.417945690672962,15.791038883397471,21.044852497948455
1,manipur,S129,nfhs3s_urban,37.34335839598997,33.75462975529794,40.932087036682006
1,manipur,S131,nfhs3s_urban,29.509018036072142,26.36914915034596,32.64888692179832
1,manipur,S81,nfhs3s_urban,35.64356435643564,30.07725900581977,41.20986970705152
1,manipur,S82,nfhs3s_urban,16.435643564356436,12.193994729202688,20.677292399510186
1,manipur,S83,nfhs3s_urban,15.247524752475247,10.84680192263051,19.648247582319982
1,manipur,S84,nfhs3s_urban,30.297029702970296,25.29442224643394,35.29963715950665
1,manipur,S85,nfhs3s_urban,3.9603960396039604,2.163419869845235,5.757372209362686
1,manipur,S92,nfhs3s_urban,67.41573033707866,62.059180836633764,72.77227983752354
1,manipur,S07,nfhs3s_urban,96.66993143976494,95.26419676478459,98.07566611474529
1,manipur,S08,nfhs3s_urban,88.87800631189465,83.30340228140031,94.452610342389
1,manipur,S09,nfhs3s_urban,58.075076385857706,51.62558443462479,64.52456833709061
1,manipur,S10,nfhs3s_urban,59.78260869565217,52.413499118657036,67.15171827264732
1,manipur,S12,nfhs3s_urban,12.191435768261965,9.612679876356948,14.770191660166981
1,meghalaya,S86,nfhs3s_urban,26.530975636872927,24.125160756288132,28.936790517457723
1,meghalaya,S88,nfhs3s_urban,22.373192791430306,19.890399181234574,24.85598640162604
1,meghalaya,S14,nfhs3s_urban,81.60412707441427,78.38193858108406,84.82631556774449
1,meghalaya,S16,nfhs3s_urban,43.14392100167625,39.03776190497757,47.25008009837492
1,meghalaya,S20,nfhs3s_urban,23.370354002324987,19.588400374273586,27.15230763037639
1,meghalaya,S20_rev,nfhs3s_urban,76.62964599767501,72.8476923696236,80.41159962572641
1,meghalaya,S128,nfhs3s_urban,5.8963029260945525,4.339860089401169,7.452745762787935
1,meghalaya,S130,nfhs3s_urban,0.2991421014770384,0.11361833495431535,0.4846658679997614
1,meghalaya,S15,nfhs3s_urban,93.5405040251593,92.25883738821288,94.82217066210569
1,meghalaya,S17,nfhs3s_urban,53.042629990846166,48.780061082381835,57.3051988993105
1,meghalaya,S87,nfhs3s_urban,27.657434814510502,25.776359193080843,29.538510435940157
1,meghalaya,S89,nfhs3s_urban,16.882394280220502,15.261573890867751,18.503214669573254
1,meghalaya,S129,nfhs3s_urban,44.04895016747079,41.2902425782389,46.80765775670268
1,meghalaya,S131,nfhs3s_urban,26.173501543028895,23.79908803777115,28.547915048286637
1,meghalaya,S81,nfhs3s_urban,42.45096214723518,37.75215296016094,47.14977133430942
1,meghalaya,S82,nfhs3s_urban,13.983038682017352,11.566974183455626,16.399103180579075
1,meghalaya,S83,nfhs3s_urban,16.22749489903556,12.624948930916199,19.83004086715492
1,meghalaya,S84,nfhs3s_urban,30.74013211399921,26.55896060089099,34.92130362710743
1,meghalaya,S85,nfhs3s_urban,4.869249590302243,2.6821284096810896,7.0563707709233965
1,meghalaya,S92,nfhs3s_urban,58.79657301873012,54.301939838188304,63.29120619927194
1,meghalaya,S07,nfhs3s_urban,97.63583540965081,96.50462564198173,98.76704517731987
1,meghalaya,S08,nfhs3s_urban,99.29810985378317,98.86322927976742,99.73299042779892
1,meghalaya,S09,nfhs3s_urban,48.805731733900735,41.352580078687,56.258883389114466
1,meghalaya,S10,nfhs3s_urban,73.41851379735083,68.18568611380492,78.65134148089673
1,meghalaya,S12,nfhs3s_urban,12.932412729231455,10.441128579710481,15.423696878752427
1,mizoram,S86,nfhs3s_urban,15.088013411567477,12.538350601653402,17.637676221481552
1,mizoram,S88,nfhs3s_urban,32.858340318524725,30.191281651934617,35.52539898511483
1,mizoram,S14,nfhs3s_urban,93.61532322426179,91.51810728007797,95.7125391684456
1,mizoram,S16,nfhs3s_urban,53.31205107741421,47.25112042912187,59.372981725706566
1,mizoram,S20,nfhs3s_urban,38.34951456310679,31.7352557657797,44.963773360433876
1,mizoram,S20_rev,nfhs3s_urban,61.6504854368932,55.03622663956611,68.26474423422029
1,mizoram,S128,nfhs3s_urban,1.0375099760574622,0.34675067614329386,1.7282692759716303
1,mizoram,S130,nfhs3s_urban,0.7980845969672785,0.24515206311004598,1.3510171308245111
1,mizoram,S15,nfhs3s_urban,95.78651685393258,93.24462819229157,98.32840551557358
1,mizoram,S17,nfhs3s_urban,53.239436619718305,44.20701292280998,62.271860316626636
1,mizoram,S87,nfhs3s_urban,18.233618233618234,14.26789180830052,22.19934465893595
1,mizoram,S89,nfhs3s_urban,21.65242165242165,17.86161787792004,25.443225426923266
1,mizoram,S129,nfhs3s_urban,41.01123595505618,34.130355184076215,47.89211672603614
1,mizoram,S131,nfhs3s_urban,53.37078651685393,45.88844719654544,60.853125837162416
1,mizoram,S81,nfhs3s_urban,22.442244224422442,16.103475676063816,28.781012772781068
1,mizoram,S82,nfhs3s_urban,11.221122112211221,6.473233165942499,15.969011058479943
1,mizoram,S83,nfhs3s_urban,5.6105610561056105,2.975228923913385,8.245893188297835
1,mizoram,S84,nfhs3s_urban,15.181518151815181,10.993366919585537,19.36966938404483
1,mizoram,S85,nfhs3s_urban,1.3201320132013201,0.15370282195461027,2.48656120444803
1,mizoram,S92,nfhs3s_urban,44.60431654676259,37.628858619865554,51.579774473659626
1,mizoram,S07,nfhs3s_urban,95.16057091882247,92.78195484445338,97.53918699319156
1,mizoram,S08,nfhs3s_urban,76.44959857270294,69.55981409738644,83.33938304801944
1,mizoram,S09,nfhs3s_urban,92.01605709188225,89.61952073597969,94.4125934477848
1,mizoram,S10,nfhs3s_urban,41.43700787401575,32.62175519597473,50.25226055205676
1,mizoram,S12,nfhs3s_urban,11.365902293120637,8.072923760854877,14.658880825386397
1,nagaland,S86,nfhs3s_urban,15.76719576719577,13.259906013124404,18.274485521267135
1,nagaland,S88,nfhs3s_urban,30.264550264550266,26.561118467314692,33.96798206178584
1,nagaland,S14,nfhs3s_urban,71.69287696577243,65.39055685378305,77.99519707776182
1,nagaland,S16,nfhs3s_urban,47.456059204440336,39.14615390815362,55.76596450072705
1,nagaland,S20,nfhs3s_urban,15.760869565217392,9.418792719194096,22.102946411240687
1,nagaland,S20_rev,nfhs3s_urban,84.23913043478261,77.89705358875932,90.5812072808059
1,nagaland,S128,nfhs3s_urban,2.220166512488437,1.1776661565901976,3.2626668683866766
1,nagaland,S130,nfhs3s_urban,0,0,0
1,nagaland,S15,nfhs3s_urban,82.2429906542056,76.4681730742055,88.01780823420572
1,nagaland,S17,nfhs3s_urban,49.68749999999999,41.558240733866135,57.81675926613386
1,nagaland,S87,nfhs3s_urban,21.9672131147541,15.870651388963585,28.06377484054461
1,nagaland,S89,nfhs3s_urban,13.114754098360656,8.433982032782536,17.795526163938778
1,nagaland,S129,nfhs3s_urban,45.482866043613704,38.950530343271026,52.01520174395638
1,nagaland,S131,nfhs3s_urban,13.084112149532709,6.661525421521191,19.506698877544228
1,nagaland,S81,nfhs3s_urban,27.82608695652174,21.328705264985697,34.32346864805778
1,nagaland,S82,nfhs3s_urban,13.91304347826087,9.748073679206378,18.07801327731536
1,nagaland,S83,nfhs3s_urban,10.869565217391305,6.3516805438023765,15.387449890980232
1,nagaland,S84,nfhs3s_urban,16.086956521739133,11.784384856948208,20.389528186530057
1,nagaland,S85,nfhs3s_urban,3.91304347826087,1.2874337062685246,6.5386532502532155
1,nagaland,S92,nfhs3s_urban,58.28877005347594,47.205624318991354,69.37191578796055
1,nagaland,S07,nfhs3s_urban,99.45690672963401,98.93314052664883,99.98067293261919
1,nagaland,S08,nfhs3s_urban,99.50413223140497,98.81639264290858,100.19187181990135
1,nagaland,S09,nfhs3s_urban,55.23032629558542,46.708807218833776,63.751845372337065
1,nagaland,S10,nfhs3s_urban,82.34597156398105,75.04508473110502,89.64685839685707
1,nagaland,S12,nfhs3s_urban,10.600255427841637,6.681476647944098,14.519034207739173
1,orissa,S86,nfhs3s_urban,15.988857938718665,14.191187146604731,17.7865287308326
1,orissa,S88,nfhs3s_urban,12.200557103064067,10.214633270098952,14.186480936029183
1,orissa,S14,nfhs3s_urban,86.03015075376884,82.38692787472831,89.67337363280934
1,orissa,S16,nfhs3s_urban,38.71292106586224,34.55855501794122,42.867287113783256
1,orissa,S20,nfhs3s_urban,16.75531914893617,13.160153923137013,20.350484374735327
1,orissa,S20_rev,nfhs3s_urban,83.24468085106382,79.64951562526467,86.83984607686298
1,orissa,S128,nfhs3s_urban,31.15577889447236,27.499749115950127,34.81180867299459
1,orissa,S130,nfhs3s_urban,3.4170854271356776,2.3620012955812686,4.472169558690087
1,orissa,S15,nfhs3s_urban,88.58560794044665,85.03754590454555,92.13366997634776
1,orissa,S17,nfhs3s_urban,43.72208436724566,39.22809678020055,48.216071954290754
1,orissa,S87,nfhs3s_urban,15.781167806417674,13.668999902189555,17.89333571064579
1,orissa,S89,nfhs3s_urban,10.783798001052078,8.324047317107116,13.24354868499704
1,orissa,S129,nfhs3s_urban,67.0967741935484,63.198140216407886,70.9954081706889
1,orissa,S131,nfhs3s_urban,33.99503722084367,30.196747284448193,37.79332715723915
1,orissa,S81,nfhs3s_urban,30.91168091168091,26.80342018691637,35.01994163644545
1,orissa,S82,nfhs3s_urban,10.256410256410257,7.457630548021446,13.05518996479907
1,orissa,S83,nfhs3s_urban,11.538461538461538,8.489412406962844,14.587510669960235
1,orissa,S84,nfhs3s_urban,19.373219373219374,15.138852840356453,23.607585906082296
1,orissa,S85,nfhs3s_urban,4.985754985754986,3.1423832837631336,6.829126687746838
1,orissa,S92,nfhs3s_urban,NaN,NaN,NaN
1,orissa,S07,nfhs3s_urban,96.55340397028375,94.98576481112147,98.12104312944605
1,orissa,S08,nfhs3s_urban,69.93058092802337,64.16002556111432,75.70113629493244
1,orissa,S09,nfhs3s_urban,53.410616229408184,48.456088001139676,58.365144457676685
1,orissa,S10,nfhs3s_urban,58.88948211425521,52.0671899615416,65.71177426696882
1,orissa,S12,nfhs3s_urban,2.986666666666667,2.0116118552999733,3.9617214780333603
1,punjab,S86,nfhs3s_urban,26.111636707663198,22.563893507191125,29.659379908135275
1,punjab,S88,nfhs3s_urban,19.5837275307474,16.447375881534395,22.720079179960404
1,punjab,S14,nfhs3s_urban,80.60064935064936,76.67751719558188,84.52378150571683
1,punjab,S16,nfhs3s_urban,38.29268292682927,33.18638253883323,43.39898331482532
1,punjab,S20,nfhs3s_urban,17.916666666666668,13.821485857558258,22.011847475775077
1,punjab,S20_rev,nfhs3s_urban,82.08333333333333,77.98815252422492,86.17851414244174
1,punjab,S128,nfhs3s_urban,20.860389610389614,16.957241112156794,24.76353810862243
1,punjab,S130,nfhs3s_urban,1.0551948051948052,0.35803220143070125,1.7523574089589093
1,punjab,S15,nfhs3s_urban,88.517745302714,84.86104398732107,92.17444661810693
1,punjab,S17,nfhs3s_urban,43.21503131524009,37.1636247270796,49.26643790340057
1,punjab,S87,nfhs3s_urban,32.08955223880597,26.237829055910826,37.94127542170111
1,punjab,S89,nfhs3s_urban,10.945273631840797,7.050637104319428,14.839910159362162
1,punjab,S129,nfhs3s_urban,65.97077244258872,60.56830405042185,71.37324083475562
1,punjab,S131,nfhs3s_urban,32.15031315240084,25.364346952188072,38.9362793526136
1,punjab,S81,nfhs3s_urban,34.865900383141764,25.160910689945805,44.57089007633772
1,punjab,S82,nfhs3s_urban,14.559386973180075,9.135199924747727,19.983574021612423
1,punjab,S83,nfhs3s_urban,14.559386973180075,7.513548119895135,21.605225826465013
1,punjab,S84,nfhs3s_urban,26.053639846743295,20.000347965567137,32.10693172791945
1,punjab,S85,nfhs3s_urban,3.4482758620689653,0.8455821399807038,6.050969584157227
1,punjab,S92,nfhs3s_urban,60.416666666666664,52.51217249395941,68.32116083937392
1,punjab,S07,nfhs3s_urban,81.00971694127588,75.09420647919785,86.92522740335392
1,punjab,S08,nfhs3s_urban,85.5182605024277,77.94875998370195,93.08776102115343
1,punjab,S09,nfhs3s_urban,51.4466737064414,45.62533782178653,57.26800959109628
1,punjab,S10,nfhs3s_urban,64.81012658227849,56.88642135203226,72.73383181252471
1,punjab,S12,nfhs3s_urban,6.914893617021275,4.4609462134875155,9.368841020555035
1,rajasthan,S86,nfhs3s_urban,24.598930481283425,21.025668471983234,28.17219249058362
1,rajasthan,S88,nfhs3s_urban,25.935828877005353,22.456233904704266,29.41542384930644
1,rajasthan,S14,nfhs3s_urban,79.78656622724421,74.56337759163718,85.00975486285122
1,rajasthan,S16,nfhs3s_urban,33.91959798994975,25.871683196872596,41.967512783026905
1,rajasthan,S20,nfhs3s_urban,30.44982698961938,25.345449827949313,35.55420415128944
1,rajasthan,S20_rev,nfhs3s_urban,69.55017301038062,64.44579584871055,74.65455017205069
1,rajasthan,S128,nfhs3s_urban,4.896421845574388,2.7792821397442262,7.0135615514045515
1,rajasthan,S130,nfhs3s_urban,0.4394224733207785,-0.1937900630864969,1.072635009728054
1,rajasthan,S15,nfhs3s_urban,89.39929328621908,85.68710617823614,93.11148039420203
1,rajasthan,S17,nfhs3s_urban,38.515901060070675,30.062741753052645,46.9690603670887
1,rajasthan,S87,nfhs3s_urban,29.77941176470588,25.996992925407987,33.56183060400378
1,rajasthan,S89,nfhs3s_urban,16.544117647058822,12.980836094941475,20.10739919917617
1,rajasthan,S129,nfhs3s_urban,56.46017699115045,50.567022480426175,62.35333150187472
1,rajasthan,S131,nfhs3s_urban,18.374558303886925,12.83778995661889,23.911326651154962
1,rajasthan,S81,nfhs3s_urban,46.83301343570058,40.147722171719494,53.518304699681664
1,rajasthan,S82,nfhs3s_urban,16.698656429942417,13.68461263374487,19.71270022613997
1,rajasthan,S83,nfhs3s_urban,20.72936660268714,16.40200170925231,25.056731496121976
1,rajasthan,S84,nfhs3s_urban,39.15547024952016,33.431174818760084,44.87976568028023
1,rajasthan,S85,nfhs3s_urban,1.9193857965451058,0.6721763495476114,3.1665952435426
1,rajasthan,S92,nfhs3s_urban,62.2680412371134,57.2032590390541,67.33282343517271
1,rajasthan,S07,nfhs3s_urban,97.59345419541152,95.80365836775805,99.38325002306499
1,rajasthan,S08,nfhs3s_urban,98.45981068506337,96.69235131266423,100.22727005746252
1,rajasthan,S09,nfhs3s_urban,72.90395117250242,64.68618534720844,81.12171699779638
1,rajasthan,S10,nfhs3s_urban,70.10622154779969,61.505681339835995,78.7067617557634
1,rajasthan,S12,nfhs3s_urban,18.188795088257866,13.33288232523917,23.044707851276563
1,sikkim,S86,nfhs3s_urban,20.509193776520508,15.4029345533178,25.61545299972322
1,sikkim,S88,nfhs3s_urban,28.28854314002829,22.362392546648575,34.214693733408005
1,sikkim,S14,nfhs3s_urban,78.06191117092867,71.86524237843527,84.25857996342206
1,sikkim,S16,nfhs3s_urban,51.00942126514132,41.94422353462549,60.07461899565715
1,sikkim,S20,nfhs3s_urban,33.333333333333336,24.09738806579908,42.56927860086759
1,sikkim,S20_rev,nfhs3s_urban,66.66666666666667,57.43072139913241,75.90261193420093
1,sikkim,S128,nfhs3s_urban,2.0188425302826376,0.9694615591593068,3.0682235014059684
1,sikkim,S130,nfhs3s_urban,0.13458950201884254,-0.12450095096024176,0.39367995499792685
1,sikkim,S15,nfhs3s_urban,90.2439024390244,85.39355759826508,95.0942472797837
1,sikkim,S17,nfhs3s_urban,52.613240418118465,44.223290776510346,61.003190059726585
1,sikkim,S87,nfhs3s_urban,24.911032028469755,18.210701430669985,31.611362626269525
1,sikkim,S89,nfhs3s_urban,19.928825622775804,13.681650814682536,26.176000430869074
1,sikkim,S129,nfhs3s_urban,43.20557491289199,37.35270501110979,49.05844481467418
1,sikkim,S131,nfhs3s_urban,29.268292682926827,21.583282521688478,36.95330284416517
1,sikkim,S81,nfhs3s_urban,37.45019920318725,31.83759208975924,43.06280631661526
1,sikkim,S82,nfhs3s_urban,17.131474103585656,11.263727552550366,22.99922065462095
1,sikkim,S83,nfhs3s_urban,14.342629482071711,10.418965635137347,18.266293329006075
1,sikkim,S84,nfhs3s_urban,34.26294820717131,25.953291422837044,42.57260499150558
1,sikkim,S85,nfhs3s_urban,1.593625498007968,-0.26802880745391,3.455279803469846
1,sikkim,S92,nfhs3s_urban,67.72727272727272,60.504466371135756,74.95007908340969
1,sikkim,S07,nfhs3s_urban,97.31147540983606,95.55599086599058,99.06695995368156
1,sikkim,S08,nfhs3s_urban,100,100,100
1,sikkim,S09,nfhs3s_urban,69.8688524590164,62.107725263164895,77.6299796548679
1,sikkim,S10,nfhs3s_urban,72.79874213836479,62.371598177595686,83.22588609913387
1,sikkim,S12,nfhs3s_urban,15.52,7.938974479433816,23.101025520566186
1,tamil nadu,S86,nfhs3s_urban,23.336573732540494,19.65111358574701,27.02203387933398
1,tamil nadu,S88,nfhs3s_urban,24.752824962672207,20.844938010236238,28.660711915108173
1,tamil nadu,S14,nfhs3s_urban,74.33007828665401,69.52320389290261,79.13695268040541
1,tamil nadu,S16,nfhs3s_urban,34.88148524760964,28.758644733074277,41.004325762145
1,tamil nadu,S20,nfhs3s_urban,19.517512508547824,15.578379262747383,23.456645754348266
1,tamil nadu,S20_rev,nfhs3s_urban,80.48248749145218,76.54335424565173,84.42162073725261
1,tamil nadu,S128,nfhs3s_urban,12.804812724059781,9.413180999114097,16.196444449005465
1,tamil nadu,S130,nfhs3s_urban,0.7823780040825179,0.387653770780378,1.1771022373846578
1,tamil nadu,S15,nfhs3s_urban,86.05574148053927,82.15752058531473,89.95396237576382
1,tamil nadu,S17,nfhs3s_urban,44.279988343373304,38.35136776708208,50.208608919664535
1,tamil nadu,S87,nfhs3s_urban,23.4116830233671,18.96078026800539,27.86258577872881
1,tamil nadu,S89,nfhs3s_urban,12.338659199407475,9.249722383208296,15.427596015606657
1,tamil nadu,S129,nfhs3s_urban,69.69982838379971,65.6275442951083,73.77211247249113
1,tamil nadu,S131,nfhs3s_urban,35.49725257691359,29.954721350218534,41.03978380360865
1,tamil nadu,S81,nfhs3s_urban,28.856315280665847,22.833881157387186,34.878749403944504
1,tamil nadu,S82,nfhs3s_urban,13.655988704830154,9.966211379482905,17.345766030177405
1,tamil nadu,S83,nfhs3s_urban,10.605662039405912,7.377128159206044,13.83419591960578
1,tamil nadu,S84,nfhs3s_urban,25.3403415862203,19.73558821246661,30.94509495997399
1,tamil nadu,S85,nfhs3s_urban,3.303941840170537,1.6844464974858653,4.923437182855209
1,tamil nadu,S92,nfhs3s_urban,49.57724173893483,42.042636892585165,57.111846585284496
1,tamil nadu,S07,nfhs3s_urban,90.02592106378621,85.8907216652815,94.16112046229091
1,tamil nadu,S08,nfhs3s_urban,98.32365814826397,96.66697580969605,99.98034048683189
