state,id,variable,mean,lci,uci
andhra pradesh,S109,nfhs4s_total,5.261121426394764,3.983031224257046,6.539211628532482
andhra pradesh,S110,nfhs4s_total,20.14238611723353,17.867246267454615,22.41752596701245
andhra pradesh,S81,nfhs4s_total,31.38977495083093,29.155872078116364,33.62367782354549
andhra pradesh,S82,nfhs4s_total,17.10371753772083,15.530827127720112,18.67660794772155
andhra pradesh,S83,nfhs4s_total,10.699866044517577,9.211328662271065,12.188403426764088
andhra pradesh,S84,nfhs4s_total,31.807822224540423,29.618438468157603,33.99720598092324
andhra pradesh,S85,nfhs4s_total,1.2129511540828803,0.7575790975497959,1.668323210615965
andhra pradesh,S92,nfhs4s_total,58.75537207246697,56.203471357514665,61.30727278741928
andhra pradesh,S07,nfhs4s_total,99.22618072850571,99.03268007481037,99.41968138220105
andhra pradesh,S08,nfhs4s_total,95.63933676059844,94.26706479977042,97.01160872142644
andhra pradesh,S09,nfhs4s_total,54.41850581280986,51.897135921632575,56.93987570398714
andhra pradesh,S10,nfhs4s_total,62.22502612748559,59.60689749078211,64.84315476418908
andhra pradesh,S12,nfhs4s_total,74.73815282476268,73.1831659125075,76.29313973701785
andhra pradesh,shdistri,nfhs4s_total,54805.05603384888,54773.36632743314,54836.74574026462
arunachal pradesh,S86,nfhs4s_total,8.50804456148039,7.662990453542412,9.353098669418367
arunachal pradesh,S88,nfhs4s_total,18.765481676584194,17.57817772931211,19.952785623856283
arunachal pradesh,S99,nfhs4s_total,3.5597892095541677,3.1352671895434057,3.9843112295649297
arunachal pradesh,S100,nfhs4s_total,1.8923122382384847,1.580732202030253,2.203892274446716
arunachal pradesh,S101,nfhs4s_total,6.019919540188591,5.4263569383023995,6.613482142074783
arunachal pradesh,S105,nfhs4s_total,13.75476486912783,12.952726751858112,14.55680298639755
arunachal pradesh,S106,nfhs4s_total,5.514644119650202,4.987324349468467,6.041963889831938
arunachal pradesh,S107,nfhs4s_total,18.83432075890068,17.837552739131862,19.831088778669496
arunachal pradesh,S14,nfhs4s_total,65.60774856201591,63.745178767592925,67.4703183564389
arunachal pradesh,S16,nfhs4s_total,30.980321601065015,28.994727040521635,32.96591616160839
arunachal pradesh,S20,nfhs4s_total,21.420736103589675,19.3152398687701,23.52623233840925
arunachal pradesh,S128,nfhs4s_total,17.69188438681941,16.332339606572436,19.051429167066384
arunachal pradesh,S130,nfhs4s_total,26.321186443994137,24.59625974843614,28.046113139552137
arunachal pradesh,S15,nfhs4s_total,81.92671654692185,79.03218453089647,84.82124856294723
arunachal pradesh,S17,nfhs4s_total,42.35377535599031,38.60815356976169,46.099397142218926
arunachal pradesh,S87,nfhs4s_total,8.036141841995311,6.149568192473137,9.922715491517486
arunachal pradesh,S89,nfhs4s_total,21.135715242064386,18.325867101438323,23.945563382690445
arunachal pradesh,S129,nfhs4s_total,60.15661910518576,55.8400205998299,64.47321761054162
arunachal pradesh,S131,nfhs4s_total,59.406863035629534,55.25654561455446,63.5571804567046
arunachal pradesh,S102,nfhs4s_total,5.67834518703174,4.4258037147285165,6.9308866593349645
arunachal pradesh,S103,nfhs4s_total,3.5539652804398663,2.4788192749203293,4.629111285959403
arunachal pradesh,S104,nfhs4s_total,9.758561505644359,8.021123771509217,11.4959992397795
arunachal pradesh,S108,nfhs4s_total,21.745976560629487,19.480358529808395,24.01159459145058
arunachal pradesh,S109,nfhs4s_total,7.090021854328697,5.640537348004711,8.539506360652682
arunachal pradesh,S110,nfhs4s_total,26.00580944655969,23.478213179240377,28.533405713879002
arunachal pradesh,S81,nfhs4s_total,29.34549276467713,27.267572663863415,31.42341286549084
arunachal pradesh,S82,nfhs4s_total,17.368551134569273,15.394338992037024,19.342763277101525
arunachal pradesh,S83,nfhs4s_total,11.94144584219872,10.53443131093308,13.348460373464361
arunachal pradesh,S84,nfhs4s_total,19.513566303452553,17.636128995114433,21.391003611790673
arunachal pradesh,S85,nfhs4s_total,4.876230690585991,4.025514559372282,5.726946821799699
arunachal pradesh,S92,nfhs4s_total,54.33347293451434,51.90225737411623,56.76468849491244
arunachal pradesh,S07,nfhs4s_total,88.24869733831903,86.060609266277865,90.43678541036019
arunachal pradesh,S08,nfhs4s_total,86.16344716356843,83.56267088264985,88.76422344448703
arunachal pradesh,S09,nfhs4s_total,63.218079898570025,61.00599586432168,65.43016393281836
arunachal pradesh,S10,nfhs4s_total,45.18300595538803,41.91018767784567,48.4558242329304
arunachal pradesh,S12,nfhs4s_total,58.66928765644717,56.701621852205854,60.63695346068848
arunachal pradesh,shdistri,nfhs4s_total,25196.684153098333,25161.168139672813,25232.20016652385
assam,S86,nfhs4s_total,25.71214095520457,24.75085917835523,26.673422732053908
assam,S88,nfhs4s_total,13.125399856675713,12.373989577180817,13.876810136170606
assam,S99,nfhs4s_total,3.242392068578684,2.967862604924093,3.5169215322332756
assam,S100,nfhs4s_total,2.437497679026436,2.1945133992427404,2.6804819588101316
assam,S101,nfhs4s_total,6.028943999589934,5.631215923787971,6.426672075391898
assam,S105,nfhs4s_total,15.725579425022145,15.144903566819941,16.30625528322435
assam,S106,nfhs4s_total,5.228387972220413,4.9069831555874375,5.54979278885339
assam,S107,nfhs4s_total,20.413844438971747,19.74839261334946,21.079296264594035
assam,S14,nfhs4s_total,71.8316639441353,70.59607207562742,73.06725581264317
assam,S16,nfhs4s_total,26.20494905299508,24.938191925094287,27.471706180895872
assam,S20,nfhs4s_total,24.14487949689912,22.77961167344575,25.510147320352488
assam,S128,nfhs4s_total,19.738183414633408,18.40432594985049,21.072040879416328
assam,S130,nfhs4s_total,6.933861813628092,6.029617223569864,7.838106403686321
assam,S15,nfhs4s_total,81.32954497557185,79.26788421818895,83.39120573295476
assam,S17,nfhs4s_total,32.67758282762855,30.141506687818286,35.21365896743881
assam,S87,nfhs4s_total,20.47526576949862,18.622822520314017,22.327709018683226
assam,S89,nfhs4s_total,12.998014383432931,11.423955749484957,14.572073017380907
assam,S129,nfhs4s_total,64.63512861078746,61.85517210891055,67.41508511266437
assam,S131,nfhs4s_total,36.02040768669417,32.5418808505766,39.49893452281174
assam,S102,nfhs4s_total,4.134599628889797,3.420678615064051,4.848520642715544
assam,S103,nfhs4s_total,3.7682688450931376,3.0928620562227125,4.443675633963562
assam,S104,nfhs4s_total,8.229439326761492,7.228185386838962,9.230693266684023
assam,S108,nfhs4s_total,21.456881534932545,19.923374822496733,22.990388247368358
assam,S109,nfhs4s_total,6.304745813366147,5.394711867570725,7.21477975916157
assam,S110,nfhs4s_total,25.848461484669155,24.13085659954719,27.56606636979112
assam,S81,nfhs4s_total,36.35957186348042,34.95530938420774,37.76383434275309
assam,S82,nfhs4s_total,17.034056578097236,15.841080384161966,18.22703277203251
assam,S83,nfhs4s_total,14.311088864047205,13.312151963523226,15.310025764571186
assam,S84,nfhs4s_total,29.890767123009116,28.510629041804457,31.270905204213772
assam,S85,nfhs4s_total,2.2821635069887756,1.8647128277784946,2.6996141861990566
assam,S92,nfhs4s_total,35.47379289427296,33.94060781140765,37.00697797713827
assam,S07,nfhs4s_total,78.33468281020149,76.81215625365415,79.85720936674882
assam,S08,nfhs4s_total,84.15367889891837,82.5446600739312,85.76269772390555
assam,S09,nfhs4s_total,49.84259102703864,48.3119234402118,51.37325861386547
assam,S10,nfhs4s_total,25.09308572344772,23.192153565746096,26.994017881149347
assam,S12,nfhs4s_total,10.414721639922021,9.535515768608443,11.2939275112356
assam,shdistri,nfhs4s_total,31176.14902313825,31128.207976449932,31224.090069826565
bihar,S86,nfhs4s_total,30.37880948047129,29.763803664206712,30.99381529673587
bihar,S88,nfhs4s_total,11.633506263118358,11.113091334490566,12.15392119174615
bihar,S99,nfhs4s_total,2.765604505136571,2.5797198504184005,2.951489159854742
bihar,S100,nfhs4s_total,1.9194336266208398,1.7645661885189654,2.0743010647227145
bihar,S101,nfhs4s_total,5.586258103915291,5.224373888317193,5.948142319513391
bihar,S105,nfhs4s_total,5.966537544698258,5.697656685380278,6.235418404016237
bihar,S106,nfhs4s_total,2.294245761529825,2.1139372659781626,2.474554257081488
bihar,S107,nfhs4s_total,9.894966869586765,9.51993770863573,10.269996030537802
bihar,S14,nfhs4s_total,49.54952670830404,48.558691582394026,50.54036183421405
bihar,S16,nfhs4s_total,22.832244752904927,21.96519867441066,23.699290831399196
bihar,S20,nfhs4s_total,28.352287810867338,27.194624281743096,29.50995133999158
bihar,S128,nfhs4s_total,2.7793989478818526,2.5188543909724297,3.039943504791275
bihar,S130,nfhs4s_total,0.23492879521451673,0.17470247298569694,0.2951551174433365
bihar,S15,nfhs4s_total,76.39007841722794,74.59221374657079,78.18794308788509
bihar,S17,nfhs4s_total,41.410514466866076,39.1089556671328,43.71207326659936
bihar,S87,nfhs4s_total,24.77556884403133,23.267545078449427,26.283592609613233
bihar,S89,nfhs4s_total,13.416146399788916,12.130612106130528,14.701680693447305
bihar,S129,nfhs4s_total,51.615998924974214,49.44793684856763,53.7840610013808
bihar,S131,nfhs4s_total,29.183785449848298,27.182366429894746,31.185204469801853
bihar,S102,nfhs4s_total,4.335325387760697,3.6191498133207296,5.051500962200666
bihar,S103,nfhs4s_total,3.6303038791390816,3.031733696598702,4.228874061679462
bihar,S104,nfhs4s_total,8.523914024160948,7.592358655096756,9.45546939322514
bihar,S108,nfhs4s_total,10.048608403600936,8.97375980714981,11.123457000052062
bihar,S109,nfhs4s_total,2.423294997465156,1.9467218546264906,2.8998681403038216
bihar,S110,nfhs4s_total,12.892936691638237,11.738211737891412,14.047661645385064
bihar,S81,nfhs4s_total,48.205031469506125,47.28626802593558,49.123794913076665
bihar,S82,nfhs4s_total,20.84946970070327,20.161685603954176,21.53725379745237
bihar,S83,nfhs4s_total,23.0275518854394,22.29993833187945,23.755165438999352
bihar,S84,nfhs4s_total,43.764217401025576,42.88927442542361,44.639160376627544
bihar,S85,nfhs4s_total,1.2077640048904368,1.033937329363784,1.3815906804170897
bihar,S92,nfhs4s_total,63.284003141758525,62.37239883850299,64.19560744501408
bihar,S07,nfhs4s_total,60.00103031534195,58.39721704116771,61.6048435895162
bihar,S08,nfhs4s_total,98.44250415247035,98.17214170731052,98.71286659763018
bihar,S09,nfhs4s_total,26.645720484330997,25.51456693882656,27.776874029835437
bihar,S10,nfhs4s_total,17.763991469079542,16.457101854287327,19.07088108387176
bihar,S12,nfhs4s_total,12.297452466984979,11.66478626302128,12.930118670948678
bihar,shdistri,nfhs4s_total,21930.963082934857,21875.64657792572,21986.279587944
chandigarh,S86,nfhs4s_total,13.435571423863452,10.237120825827533,16.63402202189937
chandigarh,S88,nfhs4s_total,41.387850784794374,37.25591346018271,45.519788109406036
chandigarh,S99,nfhs4s_total,3.48470055481302,1.8466735170485769,5.122727592577463
chandigarh,S100,nfhs4s_total,2.530534742196462,1.5158751469965022,3.5451943373964214
chandigarh,S101,nfhs4s_total,6.832252332583064,4.823467083716881,8.841037581449246
chandigarh,S105,nfhs4s_total,9.160690759985888,6.673323362654651,11.648058157317125
chandigarh,S106,nfhs4s_total,2.0950473615043657,1.102591061394544,3.0875036616141873
chandigarh,S107,nfhs4s_total,11.837677341631602,8.986625775580587,14.688728907682618
chandigarh,S14,nfhs4s_total,83.1928429561614,78.05605899217016,88.32962692015262
chandigarh,S16,nfhs4s_total,59.22150991577523,51.02366674333002,67.41935308822043
chandigarh,S20,nfhs4s_total,17.988774043315946,10.931807855672135,25.04574023095976
chandigarh,S128,nfhs4s_total,0.4124361461330026,-0.03980675151943466,0.86467904378544
chandigarh,S130,nfhs4s_total,0.5428350317546473,0.021408632925448267,1.0642614305838465
chandigarh,S15,nfhs4s_total,87.42632327734287,76.17354477145102,98.67910178323473
chandigarh,S17,nfhs4s_total,66.88315247480955,50.52303321496316,83.24327173465595
chandigarh,S87,nfhs4s_total,20.36935276852152,9.531762185289946,31.20694335175309
chandigarh,S89,nfhs4s_total,31.679428529401616,19.939516280895937,43.419340777907294
chandigarh,S129,nfhs4s_total,21.972311601428206,9.146363391785908,34.79825981107051
chandigarh,S131,nfhs4s_total,39.42117130582182,26.07735115796756,52.76499145367608
chandigarh,S102,nfhs4s_total,4.209659149643236,0.49004147796903386,7.929276821317438
chandigarh,S103,nfhs4s_total,4.657329157945784,0.9084551226807979,8.406203193210771
chandigarh,S104,nfhs4s_total,8.86698830758902,2.8928315611033186,14.841145054074723
chandigarh,S108,nfhs4s_total,17.65667060704188,11.504779400503107,23.808561813580653
chandigarh,S109,nfhs4s_total,2.8744908749368894,0.20079246845451476,5.548189281419264
chandigarh,S110,nfhs4s_total,19.38381273314494,13.102266575322846,25.66535889096703
chandigarh,S81,nfhs4s_total,28.975919417194646,23.13531206039202,34.81652677399727
chandigarh,S82,nfhs4s_total,10.81205368635445,5.876995529544852,15.747111843164047
chandigarh,S83,nfhs4s_total,6.952924988453073,2.8986854531466064,11.007164523759538
chandigarh,S84,nfhs4s_total,24.810810656125863,17.666473045881016,31.955148266370713
chandigarh,S85,nfhs4s_total,1.1072622184346115,-0.385908974760406,2.600433411629629
chandigarh,S92,nfhs4s_total,73.27468069470288,64.85575654080775,81.69360484859801
chandigarh,S07,nfhs4s_total,99.60550050352725,98.83290430021026,100.37809670684426
chandigarh,S08,nfhs4s_total,100,100,100
chandigarh,S09,nfhs4s_total,83.8679370723929,75.95013862768602,91.7857355170998
chandigarh,S10,nfhs4s_total,94.5324833479905,90.84758260056105,98.21738409541994
chandigarh,S12,nfhs4s_total,21.35714760537081,15.692297928519858,27.02199728222176
chandigarh,shdistri,nfhs4s_total,5500,5500,5500
chhattisgarh,S86,nfhs4s_total,26.643978194694544,25.537519983710254,27.750436405678837
chhattisgarh,S88,nfhs4s_total,11.806937746062843,10.935752653956618,12.678122838169067
chhattisgarh,S99,nfhs4s_total,3.6154462451277487,3.3068313164472873,3.9240611738082096
chhattisgarh,S100,nfhs4s_total,2.6682047217457967,2.395118196694477,2.941291246797117
chhattisgarh,S101,nfhs4s_total,6.5244106673538544,6.083075087882527,6.965746246825182
chhattisgarh,S105,nfhs4s_total,8.90825699036569,8.354582436092164,9.461931544639217
chhattisgarh,S106,nfhs4s_total,2.7657372655239616,2.4958489324425437,3.035625598605379
chhattisgarh,S107,nfhs4s_total,11.714418502734905,11.077186865966745,12.351650139503066
chhattisgarh,S14,nfhs4s_total,66.34173933892133,65.00975726609522,67.67372141174742
chhattisgarh,S16,nfhs4s_total,26.514466761367032,25.08344776209508,27.945485760638988
chhattisgarh,S20,nfhs4s_total,30.665990297495842,29.011636243326972,32.320344351664716
chhattisgarh,S128,nfhs4s_total,21.592878488298318,20.448176259164523,22.73758071743211
chhattisgarh,S130,nfhs4s_total,4.984996231531829,4.3494393959149775,5.62055306714868
chhattisgarh,S15,nfhs4s_total,83.44533339782055,81.77355190560004,85.11711489004104
chhattisgarh,S17,nfhs4s_total,34.862999303336025,32.11727139997435,37.608727206697694
chhattisgarh,S87,nfhs4s_total,23.489148564777963,21.248727743636568,25.729569385919355
chhattisgarh,S89,nfhs4s_total,10.313248091387488,8.781125687025343,11.845370495749632
chhattisgarh,S129,nfhs4s_total,56.53865497158147,53.79354099558338,59.28376894757956
chhattisgarh,S131,nfhs4s_total,53.416081478166,50.64280201569107,56.18936094064093
chhattisgarh,S102,nfhs4s_total,5.552339196069744,4.587972175483888,6.5167062166556
chhattisgarh,S103,nfhs4s_total,4.918901752145953,3.899105012977559,5.938698491314345
chhattisgarh,S104,nfhs4s_total,10.98910705072673,9.426236071205746,12.551978030247716
chhattisgarh,S108,nfhs4s_total,13.542461662535787,12.119884456262273,14.965038868809302
chhattisgarh,S109,nfhs4s_total,3.9185311820916904,3.0549104671749974,4.782151897008383
chhattisgarh,S110,nfhs4s_total,15.911038680223275,14.291030695239131,17.531046665207416
chhattisgarh,S81,nfhs4s_total,37.66351170238864,36.05175995617522,39.27526344860207
chhattisgarh,S82,nfhs4s_total,23.226659784092078,21.826255303069715,24.62706426511444
chhattisgarh,S83,nfhs4s_total,15.590118388815256,14.232461680613417,16.947775097017093
chhattisgarh,S84,nfhs4s_total,37.67612439202866,36.121426873298276,39.23082191075904
chhattisgarh,S85,nfhs4s_total,2.882675149032105,2.1343147162759197,3.631035581788291
chhattisgarh,S92,nfhs4s_total,41.34469759445168,39.533253933974954,43.15614125492841
chhattisgarh,S07,nfhs4s_total,96.32579789183036,95.67534062679061,96.9762551568701
chhattisgarh,S08,nfhs4s_total,91.33827831635392,90.09732314165035,92.57923349105748
chhattisgarh,S09,nfhs4s_total,34.8224414639771,32.64629977222366,36.99858315573054
chhattisgarh,S10,nfhs4s_total,22.79086113808793,20.399040955775032,25.182681320400825
chhattisgarh,S12,nfhs4s_total,69.02472525608094,67.66940341064233,70.38004710151957
chhattisgarh,shdistri,nfhs4s_total,40742.354065256615,40713.563036711406,40771.145093801824
daman and diu,S86,nfhs4s_total,23.603831289371275,19.497228220031587,27.710434358710962
daman and diu,S88,nfhs4s_total,23.097790228348853,18.868070582795884,27.327509873901825
daman and diu,S99,nfhs4s_total,3.341500884738222,2.6262184311475747,4.05678333832887
daman and diu,S100,nfhs4s_total,1.9518748031457103,1.2591047701179066,2.644644836173514
daman and diu,S101,nfhs4s_total,5.641907972720967,4.576966590413716,6.7068493550282176
daman and diu,S105,nfhs4s_total,7.076749375020078,5.698497905920441,8.455000844119715
daman and diu,S106,nfhs4s_total,3.045692299108618,2.065764577291068,4.025620020926168
daman and diu,S107,nfhs4s_total,11.320899016443905,9.489956020694827,13.151842012192985
daman and diu,S14,nfhs4s_total,69.40884991483566,63.422473141014876,75.39522668865644
daman and diu,S16,nfhs4s_total,40.287026517548526,34.35398484092168,46.22006819417537
daman and diu,S20,nfhs4s_total,27.534649777643295,21.054166760396203,34.015132794890384
daman and diu,S128,nfhs4s_total,1.5309781400602238,0.8577251534527841,2.2042311266676635
daman and diu,S130,nfhs4s_total,0.473295472574103,0.07430747401259516,0.8722834711356108
daman and diu,S15,nfhs4s_total,84.60531295374216,77.81008788879481,91.40053801868952
daman and diu,S17,nfhs4s_total,52.479478988398576,44.4447539252356,60.51420405156155
daman and diu,S87,nfhs4s_total,16.237403636214523,11.233643739858536,21.24116353257051
daman and diu,S89,nfhs4s_total,27.179103222057392,21.062304007293303,33.295902436821486
daman and diu,S129,nfhs4s_total,37.42366481961546,31.777222581123887,43.070107058107034
daman and diu,S131,nfhs4s_total,34.864299463363224,29.765308034582972,39.963290892143476
daman and diu,S102,nfhs4s_total,2.6769093001120163,1.3754944100511848,3.978324190172848
daman and diu,S103,nfhs4s_total,7.810653424061091,5.207792832186849,10.413514015935334
daman and diu,S104,nfhs4s_total,10.82326521184053,7.787597172728394,13.858933250952665
daman and diu,S108,nfhs4s_total,13.140673661370963,9.001609829075447,17.27973749366648
daman and diu,S109,nfhs4s_total,3.2862049770552173,1.4816604761446477,5.090749477965788
daman and diu,S110,nfhs4s_total,15.44217080381936,11.205127164178453,19.679214443460268
daman and diu,S81,nfhs4s_total,37.17526045041252,31.318298996154407,43.032221904670635
daman and diu,S82,nfhs4s_total,26.932082434748505,22.61321506282512,31.25094980667189
daman and diu,S83,nfhs4s_total,16.755929116786877,12.22124369701766,21.290614536556095
daman and diu,S84,nfhs4s_total,35.85134688498337,30.673333643748794,41.029360126217945
daman and diu,S85,nfhs4s_total,3.823341300669595,1.569184910963871,6.077497690375319
daman and diu,S92,nfhs4s_total,82.26776624727911,78.33379260096386,86.20173989359435
daman and diu,S07,nfhs4s_total,98.25736008916665,96.68259298357775,99.83212719475556
daman and diu,S08,nfhs4s_total,94.81439346478692,91.95345637328961,97.67533055628422
daman and diu,S09,nfhs4s_total,44.40835805329078,36.241758318381464,52.5749577882001
daman and diu,S10,nfhs4s_total,64.46384350206088,56.17967673127794,72.74801027284383
daman and diu,S12,nfhs4s_total,25.72000915333335,21.77256976227036,29.66744854439634
daman and diu,shdistri,nfhs4s_total,49553.72562473038,49542.39190538412,49565.05934407665
delhi,S86,nfhs4s_total,14.793069891060028,10.395031574546907,19.191108207573148
delhi,S88,nfhs4s_total,33.41008731979809,29.96612381727451,36.85405082232167
delhi,S99,nfhs4s_total,3.7900216286604795,2.896052560417299,4.68399069690366
delhi,S100,nfhs4s_total,4.202966671444348,3.446236416101968,4.9596969267867275
delhi,S101,nfhs4s_total,9.25801834054725,8.219424229182138,10.296612451912361
delhi,S105,nfhs4s_total,6.830098049242,5.333396904010263,8.326799194473738
delhi,S106,nfhs4s_total,1.8952917497019364,1.3610737401428197,2.4295097592610526
delhi,S107,nfhs4s_total,10.28279284465955,8.32396934303695,12.241616346282148
delhi,S14,nfhs4s_total,80.91829760113933,78.11526354831899,83.72133165395968
delhi,S16,nfhs4s_total,54.23308284747448,50.305519606141516,58.16064608880745
delhi,S20,nfhs4s_total,29.380589570153614,23.259222287947935,35.50195685235929
delhi,S128,nfhs4s_total,1.6257079085624577,1.1324548685071802,2.1189609486177354
delhi,S130,nfhs4s_total,0.6290611787448477,0.23188812963864033,1.026234227851055
delhi,S15,nfhs4s_total,88.90502535919663,84.20174803992786,93.6083026784654
delhi,S17,nfhs4s_total,54.58936063470383,47.15560362593812,62.02311764346955
delhi,S87,nfhs4s_total,17.840761052701104,11.937249330232335,23.744272775169872
delhi,S89,nfhs4s_total,26.347584504159872,20.798504928700645,31.896664079619097
delhi,S129,nfhs4s_total,30.81585723739158,26.210080561080503,35.421633913702664
delhi,S131,nfhs4s_total,25.239357576715303,20.880855469317368,29.597859684113242
delhi,S102,nfhs4s_total,6.368474973238299,3.8707607660942194,8.866189180382378
delhi,S103,nfhs4s_total,5.211513762551788,2.8838673581547627,7.539160166948814
delhi,S104,nfhs4s_total,12.159420263478228,8.340217284359849,15.978623242596607
delhi,S108,nfhs4s_total,6.375557628420384,3.686956444192317,9.06415881264845
delhi,S109,nfhs4s_total,1.009932072573438,0.25260311423784254,1.7672610309090335
delhi,S110,nfhs4s_total,8.28218530782338,5.178356170723353,11.386014444923406
delhi,S81,nfhs4s_total,31.640953924058575,28.091788807746106,35.190119040371044
delhi,S82,nfhs4s_total,15.886350646688333,12.19658128374512,19.576120009631545
delhi,S83,nfhs4s_total,10.662600939058091,7.387206507270827,13.937995370845355
delhi,S84,nfhs4s_total,26.88489809772885,23.789820348112787,29.97997584734491
