sdistri,id,variable,mean,lci,uci
2,S20,nfhs4d_total,9.728241116910361,5.514173517587648,13.942308716233073
2,S20_rev,nfhs4d_total,90.27175888308963,86.05769128376693,94.48582648241235
2,S128,nfhs4d_total,6.601287741511346,4.462502606478293,8.740072876544398
2,S130,nfhs4d_total,0,0,0
2,S15,nfhs4d_total,78.78252960846507,72.44547043958691,85.11958877734322
2,S17,nfhs4d_total,44.82245534661047,35.73862409238543,53.90628660083551
2,S87,nfhs4d_total,9.724526264117934,5.149060178796147,14.29999234943972
2,S89,nfhs4d_total,15.344262776317539,9.97387142977411,20.714654122860964
2,S129,nfhs4d_total,41.978822779130084,32.75279535058671,51.20485020767346
2,S131,nfhs4d_total,0.5407878394738959,-0.5190665541873153,1.6006422331351071
2,S102,nfhs4d_total,2.0291700274827047,-0.12724782187362066,4.18558787683903
2,S103,nfhs4d_total,1.3585750054182024,0.021513432894781047,2.695636577941624
2,S104,nfhs4d_total,3.9482972312936258,1.2004302924370098,6.696164170150241
2,S108,nfhs4d_total,14.096373791823236,9.07871841102513,19.11402917262134
2,S109,nfhs4d_total,1.719290489697576,-0.6406072978242867,4.079188277219439
2,S110,nfhs4d_total,15.982738393797321,10.071310568579674,21.89416621901497
2,S81,nfhs4d_total,20.405167806510384,15.387524053765066,25.4228115592557
2,S82,nfhs4d_total,4.209035700335139,1.869781350354897,6.548290050315382
2,S83,nfhs4d_total,5.522302209567065,2.9244517016298657,8.120152717504265
2,S84,nfhs4d_total,8.918150151910282,4.810794497611018,13.025505806209548
2,S85,nfhs4d_total,2.5626024256592563,0.7704828116188996,4.354722039699613
2,S92,nfhs4d_total,71.31534071348786,65.00239432130189,77.6282871056738
2,S07,nfhs4d_total,99.05747205741807,97.89218590628056,100.22275820855558
2,S08,nfhs4d_total,97.77003089474732,96.40315833039513,99.1369034590995
2,S09,nfhs4d_total,82.69816042891122,78.31256706764144,87.08375379018102
2,S10,nfhs4d_total,61.76263310602531,51.215212738622284,72.31005347342834
2,S12,nfhs4d_total,3.067151234302967,1.3174266743636809,4.816875794242254
3,S86,nfhs4d_total,5.113832790234881,3.2376142338459166,6.990051346623844
3,S88,nfhs4d_total,19.089549510727206,15.588875084243515,22.590223937210897
3,S99,nfhs4d_total,0.9121150934432911,0.22374347535803396,1.6004867115285482
3,S100,nfhs4d_total,1.4427243562115633,0.300255497972912,2.5851932144502148
3,S101,nfhs4d_total,3.0674675143630843,1.5826153836448502,4.552319645081318
3,S105,nfhs4d_total,6.795941045169974,4.566662192091951,9.025219898247999
3,S106,nfhs4d_total,2.2250715388973084,1.0338020748573722,3.4163410029372447
3,S107,nfhs4d_total,9.11203604624326,6.494238523159555,11.729833569326965
3,S14,nfhs4d_total,71.3751758031164,65.96347532911516,76.78687627711766
3,S16,nfhs4d_total,46.5816295443468,40.39519655973221,52.76806252896138
3,S20,nfhs4d_total,18.627422508895876,10.9505986753121,26.304246342479654
3,S20_rev,nfhs4d_total,81.37257749110412,73.69575365752034,89.0494013246879
3,S128,nfhs4d_total,0.08382712430188599,-0.08067412865782313,0.2483283772615951
3,S130,nfhs4d_total,2.106797303748309,0.4995792605906754,3.7140153469059425
3,S15,nfhs4d_total,85.8763296765441,80.82841445372225,90.92424489936596
3,S17,nfhs4d_total,49.907728518596954,41.46094299696822,58.354514040225695
3,S87,nfhs4d_total,7.476690475521488,3.2624380483031747,11.690942902739799
3,S89,nfhs4d_total,29.770085876106396,21.46038901358547,38.07978273862732
3,S129,nfhs4d_total,19.120420171766174,9.737789959524791,28.50305038400756
3,S131,nfhs4d_total,45.675870083033146,34.24282494813855,57.10891521792774
3,S102,nfhs4d_total,0.5728537330520383,-0.5417374387227533,1.6874449048268299
3,S103,nfhs4d_total,1.176940886165732,-0.17323271794372347,2.5271144902751876
3,S104,nfhs4d_total,1.7497946192177705,0.03059444978538925,3.4689947886501518
3,S108,nfhs4d_total,18.285764424465416,10.36515793889148,26.206370910039357
3,S109,nfhs4d_total,5.543845721150961,2.462498129575103,8.62519331272682
3,S110,nfhs4d_total,21.39064050743623,14.16021986596743,28.621061148905035
3,S81,nfhs4d_total,20.546507635573022,14.097634985859791,26.995380285286252
3,S82,nfhs4d_total,12.324207065895726,6.622978202899951,18.0254359288915
3,S83,nfhs4d_total,5.760644026461371,3.096007936272817,8.425280116649924
3,S84,nfhs4d_total,16.743600420632806,10.410008710112791,23.07719213115282
3,S85,nfhs4d_total,4.014445343636869,1.3207878447880694,6.708102842485668
3,S92,nfhs4d_total,96.02423068385193,93.60191756057709,98.44654380712676
3,S07,nfhs4d_total,99.8385349345162,99.64583430072555,100.03123556830684
3,S08,nfhs4d_total,77.18672272983392,69.62344011727242,84.75000534239541
3,S09,nfhs4d_total,59.97844785177414,50.15393803714194,69.80295766640634
3,S10,nfhs4d_total,87.9596190997084,82.72650490147079,93.19273329794603
3,S12,nfhs4d_total,2.6267506434029126,1.59824990668299,3.655251380122835
4,S86,nfhs4d_total,15.548964906001391,12.572493887352696,18.52543592465009
4,S88,nfhs4d_total,13.617542355699014,9.671763389647973,17.563321321750056
4,S99,nfhs4d_total,0.7024437020196626,0.22943349666508325,1.1754539073742418
4,S100,nfhs4d_total,0.48736069900972734,0.02976904995061454,0.94495234806884
4,S101,nfhs4d_total,1.3592787926932204,0.7580276466131994,1.960529938773241
4,S105,nfhs4d_total,6.762688651239069,5.101120970403315,8.42425633207482
4,S106,nfhs4d_total,2.2477132155284454,1.256387261827633,3.2390391692292573
4,S107,nfhs4d_total,10.18153247762327,8.167336368761118,12.19572858648542
4,S14,nfhs4d_total,66.78240993262402,61.39765660538045,72.16716325986759
4,S16,nfhs4d_total,42.80262428109118,36.272638183692315,49.332610378490045
4,S20,nfhs4d_total,21.091247153740483,16.253771338861487,25.92872296861948
4,S20_rev,nfhs4d_total,78.90875284625952,74.07127703138052,83.74622866113852
4,S128,nfhs4d_total,0.7964192494702834,0.15744936236400942,1.4353891365765574
4,S130,nfhs4d_total,3.393914651887537,0.8750369057819742,5.912792397993099
4,S15,nfhs4d_total,91.15905823826162,86.58259745584098,95.73551902068228
4,S17,nfhs4d_total,62.29647296984445,49.061379790469864,75.53156614921903
4,S87,nfhs4d_total,13.886465304601042,8.354283444607317,19.41864716459477
4,S89,nfhs4d_total,10.920286421173637,5.679739964524139,16.160832877823136
4,S129,nfhs4d_total,26.795684220160766,17.845249239956523,35.74611920036501
4,S131,nfhs4d_total,6.158177576742537,-0.2157900973102242,12.532145250795296
4,S102,nfhs4d_total,2.0804352260457453,-0.8055243315926028,4.966394783684093
4,S103,nfhs4d_total,0,0,0
4,S104,nfhs4d_total,3.6626751934586443,0.22161818175890635,7.103732205158382
4,S108,nfhs4d_total,7.547890744075785,2.3094532146970117,12.786328273454556
4,S109,nfhs4d_total,0.6338060322601707,-0.26907817114641824,1.5366902356667596
4,S110,nfhs4d_total,9.233025045101002,3.6943771203827156,14.771672969819289
4,S81,nfhs4d_total,39.50879940284588,32.871464703874075,46.14613410181768
4,S82,nfhs4d_total,6.819073611455185,4.0178015579062185,9.62034566500415
4,S83,nfhs4d_total,16.498239540406164,11.831019456902489,21.16545962390984
4,S84,nfhs4d_total,20.268004559719383,15.50605678256509,25.029952336873677
4,S85,nfhs4d_total,3.9635885332950913,1.9153551633685288,6.011821903221653
4,S92,nfhs4d_total,87.55700164419365,82.83326944952243,92.28073383886486
4,S07,nfhs4d_total,97.59508134715801,93.4059196290989,101.78424306521711
4,S08,nfhs4d_total,88.14633304903957,82.5957032252012,93.69696287287795
4,S09,nfhs4d_total,60.931239203124775,48.412791037177946,73.4496873690716
4,S10,nfhs4d_total,43.791215378799706,30.805819704190583,56.77661105340883
4,S12,nfhs4d_total,1.9261315532515995,0.7862395195621035,3.0660235869410952
5,S86,nfhs4d_total,14.334970095952274,10.994407150029623,17.675533041874925
5,S88,nfhs4d_total,21.0786819819179,18.17578293351372,23.981581030322076
5,S99,nfhs4d_total,2.4671005155847228,1.6394676804987665,3.294733350670679
5,S100,nfhs4d_total,1.1368240186643812,0.5623513168469072,1.711296720481855
5,S101,nfhs4d_total,4.946688863904816,3.739614133953347,6.153763593856286
5,S105,nfhs4d_total,9.498463122610557,7.991783897678097,11.00514234754302
5,S106,nfhs4d_total,3.215149019718754,2.0844422383927608,4.345855801044748
5,S107,nfhs4d_total,17.170734122172764,14.772235116139562,19.56923312820597
5,S14,nfhs4d_total,65.96255259264345,61.40017502939793,70.52493015588895
5,S16,nfhs4d_total,34.56528979453037,29.31970674116074,39.81087284790001
5,S20,nfhs4d_total,26.784634607766726,21.155453177228452,32.41381603830501
5,S20_rev,nfhs4d_total,73.21536539223327,67.58618396169499,78.84454682277155
5,S128,nfhs4d_total,1.1714326246227353,0.6458147765041493,1.6970504727413214
5,S130,nfhs4d_total,0,0,0
5,S15,nfhs4d_total,90.49831047127073,85.34484091017588,95.65178003236558
5,S17,nfhs4d_total,49.46130755821965,39.40901109148498,59.513604024954326
5,S87,nfhs4d_total,19.721598801598713,14.06672629486998,25.376471308327446
5,S89,nfhs4d_total,16.96680626537809,11.908093651646343,22.025518879109836
5,S129,nfhs4d_total,28.323776186852594,21.95179292069757,34.69575945300762
5,S131,nfhs4d_total,5.825675260965373,1.5838118167521058,10.067538705178642
5,S102,nfhs4d_total,1.7981198641394902,0.4872908584775404,3.10894886980144
5,S103,nfhs4d_total,1.7116409387700076,0.40868949608517097,3.014592381454844
5,S104,nfhs4d_total,7.748644010590949,3.418736282211517,12.078551738970383
5,S108,nfhs4d_total,13.204175708343607,9.398957384799195,17.00939403188802
5,S109,nfhs4d_total,4.137767113724735,1.011565664375838,7.263968563073631
5,S110,nfhs4d_total,18.46435609483889,13.514915693270419,23.413796496407365
5,S81,nfhs4d_total,27.504760561826085,21.990351905177455,33.01916921847472
5,S82,nfhs4d_total,17.851347440271564,13.86161901116255,21.84107586938058
5,S83,nfhs4d_total,10.554232011923304,7.922675106654539,13.185788917192069
5,S84,nfhs4d_total,22.315211613122088,16.41940351011411,28.21101971613007
5,S85,nfhs4d_total,6.192935345543749,3.4773986482660177,8.90847204282148
5,S92,nfhs4d_total,51.04684916938441,44.96045659192679,57.13324174684203
5,S07,nfhs4d_total,96.64863772429275,94.1662801268962,99.13099532168931
5,S08,nfhs4d_total,74.21941692212948,67.1505647616706,81.28826908258839
5,S09,nfhs4d_total,56.88255928561608,48.160643068614654,65.60447550261752
5,S10,nfhs4d_total,22.48144503546658,16.067829558386293,28.895060512546873
5,S12,nfhs4d_total,6.560806753905994,2.926203191441928,10.19541031637006
6,S86,nfhs4d_total,17.49581972404491,14.64769371611421,20.343945731975612
6,S88,nfhs4d_total,20.983931990798794,17.522770891216272,24.445093090381313
6,S99,nfhs4d_total,2.300506099920618,1.371919094928088,3.2290931049131477
6,S100,nfhs4d_total,1.5656989455392887,0.6546449798166225,2.476752911261955
6,S101,nfhs4d_total,6.181211383422763,4.191059406911609,8.171363359933917
6,S105,nfhs4d_total,11.807171347585125,9.19905633469456,14.41528636047569
6,S106,nfhs4d_total,4.591530524141538,2.463082530235806,6.719978518047269
6,S107,nfhs4d_total,20.311346938764558,16.593570716262178,24.029123161266934
6,S14,nfhs4d_total,68.8525078810787,64.5787748885198,73.12624087363758
6,S16,nfhs4d_total,34.22138262575544,28.636950685611286,39.80581456589959
6,S20,nfhs4d_total,23.282849728588534,17.187180558298383,29.37851889887868
6,S20_rev,nfhs4d_total,76.71715027141146,70.6214811011213,82.8128194417016
6,S128,nfhs4d_total,1.4329150650187896,0.7428312883962318,2.1229988416413477
6,S130,nfhs4d_total,0.23859934150045362,-0.0933315049396997,0.570530187940607
6,S15,nfhs4d_total,87.63026656470979,81.9810570265339,93.27947610288567
6,S17,nfhs4d_total,42.55017735569918,33.57284173157586,51.52751297982249
6,S87,nfhs4d_total,13.044063442131165,8.402043446799976,17.686083437462354
6,S89,nfhs4d_total,15.132006062064335,10.058864300971267,20.2051478231574
6,S129,nfhs4d_total,39.38357867113385,31.174078291697484,47.59307905057021
6,S131,nfhs4d_total,11.014148632420397,3.7045422409133097,18.323755023927486
6,S102,nfhs4d_total,2.8432550030933763,0.21819870347953468,5.468311302707218
6,S103,nfhs4d_total,1.1368447427311794,-0.0748618040690957,2.3485512895314544
6,S104,nfhs4d_total,8.262914859865225,3.443956360702663,13.081873359027787
6,S108,nfhs4d_total,18.914806878878405,13.600377681038886,24.22923607671793
6,S109,nfhs4d_total,5.126163961386718,2.5947488166893655,7.65757910608407
6,S110,nfhs4d_total,23.335149154915026,17.541582176596542,29.12871613323351
6,S81,nfhs4d_total,36.86964672926879,30.81450574469022,42.92478771384735
6,S82,nfhs4d_total,11.033942916941845,7.848674339754566,14.219211494129125
6,S83,nfhs4d_total,18.278311452149644,14.003024962506249,22.55359794179304
6,S84,nfhs4d_total,22.88728454294335,18.759362552825813,27.01520653306088
6,S85,nfhs4d_total,7.774441238262103,4.082662163742699,11.466220312781507
6,S92,nfhs4d_total,52.36513146764147,43.21971692845764,61.510546006825294
6,S07,nfhs4d_total,94.17792650376894,89.6198629305831,98.73599007695478
6,S08,nfhs4d_total,65.59143417857972,58.458582197114914,72.72428616004453
6,S09,nfhs4d_total,39.8215284065041,30.328218788054564,49.31483802495363
6,S10,nfhs4d_total,32.57441418220066,22.29775227591249,42.85107608848883
6,S12,nfhs4d_total,4.255538333317055,1.7831562367185094,6.7279204299156
7,S86,nfhs4d_total,15.81866964965119,12.860042762231977,18.777296537070402
7,S88,nfhs4d_total,24.6132147477045,20.191142029621695,29.035287465787306
7,S99,nfhs4d_total,2.632853472291511,1.035377180107806,4.230329764475216
7,S100,nfhs4d_total,2.0953650368788117,1.287475567556626,2.9032545062009976
7,S101,nfhs4d_total,5.7739187002800865,3.8094990586840787,7.738338341876094
7,S105,nfhs4d_total,8.224284571766455,6.127510476020323,10.321058667512586
7,S106,nfhs4d_total,1.6864394878068665,0.9021560423121994,2.4707229333015333
7,S107,nfhs4d_total,12.432946175189775,9.576417453146762,15.289474897232791
7,S14,nfhs4d_total,79.40025740953193,75.12154837531436,83.67896644374952
7,S16,nfhs4d_total,44.882938042995754,39.30236561076651,50.46351047522499
7,S20,nfhs4d_total,31.522695235779054,24.3205777525061,38.724812719052004
7,S20_rev,nfhs4d_total,68.47730476422095,61.275187280947996,75.6794222474939
7,S128,nfhs4d_total,0.7822286534570129,0.0653953884301727,1.499061918483853
7,S130,nfhs4d_total,0.09906721473085858,-0.09207511288212925,0.29020954234384644
7,S15,nfhs4d_total,91.39376066828574,86.73142131710077,96.05610001947072
7,S17,nfhs4d_total,57.47530093451822,48.062851365402096,66.88775050363435
7,S87,nfhs4d_total,15.03530888017474,8.841000484886424,21.22961727546306
7,S89,nfhs4d_total,19.192616590487336,12.678585994760727,25.706647186213942
7,S129,nfhs4d_total,34.16394673874844,26.04871696579246,42.27917651170443
7,S131,nfhs4d_total,35.86447289302761,26.71295878343382,45.0159870026214
7,S102,nfhs4d_total,6.683325006017636,3.657373075891922,9.70927693614335
7,S103,nfhs4d_total,1.964109678066725,0.3837121840152294,3.5445071721182204
7,S104,nfhs4d_total,11.14060595233981,6.600579286857446,15.680632617822171
7,S108,nfhs4d_total,13.225987353216365,8.656801549660956,17.795173156771774
7,S109,nfhs4d_total,4.935032400686615,1.9971415567426474,7.8729232446305835
7,S110,nfhs4d_total,17.793799162943603,12.535230437101447,23.052367888785756
7,S81,nfhs4d_total,31.59136920728865,24.895481363238776,38.28725705133852
7,S82,nfhs4d_total,15.151660268898603,10.49430216646297,19.809018371334236
7,S83,nfhs4d_total,14.395911450904375,10.349356370768648,18.442466531040104
7,S84,nfhs4d_total,18.925558643985458,14.692750611493983,23.158366676476934
7,S85,nfhs4d_total,6.563499495305701,3.3107150108559904,9.816283979755411
7,S92,nfhs4d_total,41.20318432140122,34.61189996023627,47.794468682566155
7,S07,nfhs4d_total,99.64550653511229,98.96359922929766,100.32741384092694
7,S08,nfhs4d_total,83.88541856201252,75.93421144836437,91.83662567566067
7,S09,nfhs4d_total,41.73626114912115,33.160130479803065,50.31239181843923
7,S10,nfhs4d_total,40.40050607676122,30.757440983496053,50.04357117002638
7,S12,nfhs4d_total,5.143995395378216,3.4503256585876385,6.837665132168794
8,S86,nfhs4d_total,14.32470144360917,10.885761274649147,17.76364161256919
8,S88,nfhs4d_total,24.51807040643037,20.280582643799455,28.75555816906128
8,S99,nfhs4d_total,2.9276283015477063,1.7335923514644205,4.121664251630992
8,S100,nfhs4d_total,0.7825784964232134,0.29432450674005173,1.2708324861063751
8,S101,nfhs4d_total,4.924763139989681,3.379837255460241,6.469689024519119
8,S105,nfhs4d_total,8.66809521270512,6.73322462572966,10.602965799680582
8,S106,nfhs4d_total,3.1073183585213826,2.1431766623683774,4.071460054674388
8,S107,nfhs4d_total,14.447323855514785,12.067107005157276,16.827540705872295
8,S14,nfhs4d_total,66.93380089018669,61.608625634671476,72.25897614570191
8,S16,nfhs4d_total,34.73580039389044,28.856824473125364,40.61477631465552
8,S20,nfhs4d_total,9.878560975069615,5.524713088235995,14.232408861903235
8,S20_rev,nfhs4d_total,90.12143902493038,85.76759113809676,94.475286911764
8,S128,nfhs4d_total,3.2408986563511912,1.407269733182032,5.074527579520351
8,S130,nfhs4d_total,0,0,0
8,S15,nfhs4d_total,84.48929025003697,78.68438114969894,90.29419935037501
8,S17,nfhs4d_total,47.26342420483959,37.43341555369758,57.0934328559816
8,S87,nfhs4d_total,6.086017486612724,2.3294391459125032,9.842595827312945
8,S89,nfhs4d_total,21.71004243444785,16.7691332440295,26.65095162486619
8,S129,nfhs4d_total,40.29704030371934,31.11821480456217,49.47586580287652
8,S131,nfhs4d_total,1.2155749183979463,-1.1452368746743844,3.576386711470277
8,S102,nfhs4d_total,3.766222303639884,1.2323944984596313,6.300050108820137
8,S103,nfhs4d_total,0.6514467434646215,-0.22633460601971792,1.5292280929489608
8,S104,nfhs4d_total,5.3598004070303515,2.4302024348376206,8.289398379223083
8,S108,nfhs4d_total,9.079553020551208,4.729037402603549,13.430068638498865
8,S109,nfhs4d_total,3.3468695414247165,1.2911609869710443,5.402578095878388
8,S110,nfhs4d_total,12.024790287619668,6.857874526184856,17.191706049054478
8,S81,nfhs4d_total,28.547994684621752,22.734385720013876,34.36160364922963
8,S82,nfhs4d_total,14.860465170630995,9.377100777682823,20.34382956357917
8,S83,nfhs4d_total,15.566028371071264,10.462891443052776,20.669165299089755
8,S84,nfhs4d_total,13.537918566663457,7.898298940649687,19.177538192677225
8,S85,nfhs4d_total,13.175694949541917,8.050500915135238,18.300888983948592
8,S92,nfhs4d_total,63.57205656257287,56.13286781568457,71.01124530946116
8,S07,nfhs4d_total,99.89981730553816,99.75487985585809,100.04475475521824
8,S08,nfhs4d_total,92.71699921209775,88.50614406949546,96.92785435470003
8,S09,nfhs4d_total,80.82180932760191,74.45646080461337,87.18715785059045
8,S10,nfhs4d_total,70.55680115682618,62.802058005580086,78.31154430807227
8,S12,nfhs4d_total,0.5936216249217084,0.1006347085836367,1.0866085412597803
9,S86,nfhs4d_total,9.499582898947315,7.528275609309679,11.470890188584951
9,S88,nfhs4d_total,34.17064514730375,30.28858342756885,38.05270686703865
9,S99,nfhs4d_total,3.3744798385598482,2.1375723009226792,4.611387376197017
9,S100,nfhs4d_total,2.3146805376602733,1.143804395739758,3.4855566795807884
9,S101,nfhs4d_total,6.417303562404884,4.256173229927304,8.578433894882465
9,S105,nfhs4d_total,9.7565846572409,7.7098868377071295,11.803282476774672
9,S106,nfhs4d_total,4.215567595132898,2.523639165239892,5.907496025025903
9,S107,nfhs4d_total,18.900001050487052,16.020414875452133,21.779587225521972
9,S14,nfhs4d_total,61.31618296316748,56.35645796284406,66.2759079634909
9,S16,nfhs4d_total,28.154421698595133,23.72446821502309,32.58437518216717
9,S20,nfhs4d_total,18.469852338469618,12.726001575158849,24.213703101780386
9,S20_rev,nfhs4d_total,81.53014766153038,75.7862968982196,87.27399842484114
9,S128,nfhs4d_total,11.9986998565346,9.300347209108718,14.697052503960482
9,S130,nfhs4d_total,0,0,0
9,S15,nfhs4d_total,84.04760024744552,78.07701120110413,90.0181892937869
9,S17,nfhs4d_total,44.38266821515668,37.79979800561338,50.96553842469997
9,S87,nfhs4d_total,7.6157676897858115,4.830833086174286,10.400702293397337
9,S89,nfhs4d_total,18.246671984981326,13.192829259736518,23.300514710226135
9,S129,nfhs4d_total,51.25409263041302,43.74526308870983,58.762922172116205
9,S131,nfhs4d_total,0,0,0
9,S102,nfhs4d_total,2.968108469644245,0.9933941228710556,4.942822816417435
9,S103,nfhs4d_total,2.2592195650588867,0.2983850596564131,4.22005407046136
9,S104,nfhs4d_total,5.227328034703131,2.644530735844548,7.8101253335617145
9,S108,nfhs4d_total,8.360603433759922,5.787353447198694,10.933853420321151
9,S109,nfhs4d_total,1.631154667819321,-0.0023595448140758396,3.2646688804527173
9,S110,nfhs4d_total,12.723150029740674,9.248861346425699,16.19743871305565
9,S81,nfhs4d_total,20.01611287217439,14.39683421483801,25.63539152951077
9,S82,nfhs4d_total,6.553199839774476,3.5105306020882576,9.595869077460694
9,S83,nfhs4d_total,6.955359090281058,3.9182645719422613,9.992453608619853
9,S84,nfhs4d_total,10.139235067200305,5.844323454582793,14.43414667981782
9,S85,nfhs4d_total,3.8340522615603847,2.000880926876829,5.66722359624394
9,S92,nfhs4d_total,59.25785327769345,50.99783844497916,67.51786811040775
9,S07,nfhs4d_total,95.29421932197891,90.12163867786947,100.46679996608836
9,S08,nfhs4d_total,90.95434171073987,86.47429289850288,95.43439052297684
9,S09,nfhs4d_total,62.28313321570946,51.46100713800992,73.105259293409
9,S10,nfhs4d_total,54.35920130083368,44.58144742025255,64.1369551814148
9,S12,nfhs4d_total,3.4188431914947968,2.1563609219864737,4.68132546100312
10,S86,nfhs4d_total,4.298028774655367,2.4257607468142672,6.170296802496466
10,S88,nfhs4d_total,40.81575312038982,35.46471236255627,46.16679387822338
10,S99,nfhs4d_total,5.856695055281136,3.161313817527339,8.552076293034933
10,S100,nfhs4d_total,3.9203844369043943,2.069039879005127,5.771728994803661
10,S101,nfhs4d_total,11.664047494954504,7.9557871177659205,15.372307872143088
10,S105,nfhs4d_total,13.809584130922959,9.950433070935057,17.66873519091086
10,S106,nfhs4d_total,2.71073066094741,1.5552312964610648,3.8662300254337554
10,S107,nfhs4d_total,20.999018886412514,16.932521907675905,25.06551586514912
10,S14,nfhs4d_total,74.25823757791261,69.68169853731848,78.83477661850674
10,S16,nfhs4d_total,45.40917690651726,39.74267852879386,51.07567528424065
10,S20,nfhs4d_total,10.813394233218013,4.856169294695398,16.770619171740627
10,S20_rev,nfhs4d_total,89.186605766782,83.22938082825938,95.1438307053046
10,S128,nfhs4d_total,0.5409078197410716,0.009557018626611333,1.0722586208555318
10,S130,nfhs4d_total,0,0,0
10,S15,nfhs4d_total,84.30799480429673,78.6980298998485,89.91795970874495
10,S17,nfhs4d_total,55.53638898208486,46.60516267190407,64.46761529226565
10,S87,nfhs4d_total,2.0761948884632875,0.08960116200662574,4.06278861491995
10,S89,nfhs4d_total,34.636715235863534,24.70897612337799,44.56445434834908
10,S129,nfhs4d_total,39.5208311730999,26.650520477111332,52.391141869088464
10,S131,nfhs4d_total,0,0,0
10,S102,nfhs4d_total,7.633032926078739,2.3674486785488815,12.898617173608597
10,S103,nfhs4d_total,7.489740310026689,3.015112363182895,11.964368256870483
10,S104,nfhs4d_total,17.681319181637996,10.5905969947682,24.772041368507793
10,S108,nfhs4d_total,20.24950517525341,11.033943619003402,29.46506673150342
10,S109,nfhs4d_total,2.2128002074113575,0.09476660382442513,4.33083381099829
10,S110,nfhs4d_total,21.964708788065746,13.055623668247684,30.873793907883808
10,S81,nfhs4d_total,26.901229905898205,17.858458535307157,35.94400127648926
10,S82,nfhs4d_total,24.76054917457528,14.979742399336043,34.541355949814516
10,S83,nfhs4d_total,16.55992052663777,8.986624739409857,24.133216313865688
10,S84,nfhs4d_total,23.16980634354025,13.981890738485669,32.35772194859483
10,S85,nfhs4d_total,9.000155853967724,4.2990025838849215,13.701309124050526
10,S92,nfhs4d_total,51.36186651677639,42.21727894921198,60.50645408434079
